id_saisi,ecole_id,genre_saisi,anciennete,vague,visite1,visite2,visite3,visite4
T011107,E01769,H,15,1,présent,présent,présent,présent
T011108,E01769,F,14,1,présent,présent,présent,présent
T011109,E01770,H,9,1,absent,présent,présent,présent
T011110,E01770,H,10,1,NA,absent,absent,présent
T011111,E01771,H,0,1,présent,présent,absent,présent
T011112,E01771,H,2,1,présent,présent,absent,NA
T011113,E01772,F,0,1,présent,présent,présent,NA
T017114,E01772,H,17,1,NA,présent,présent,présent
T011115,E01773,H,12,1,présent,présent,présent,présent
T011116,E01773,H,4,1,absent,NA,présent,présent
T011117,E01773,F,0,1,absent,présent,absent,absent
T011118,E01774,H,11,1,présent,présent,présent,présent
T011119,E01774,F,4,1,présent,présent,présent,présent
T011120,E01774,F,14,1,présent,présent,présent,présent
T011121,E01774,H,10,1,présent,présent,présent,présent
T011122,E01775,H,6,1,absent,présent,présent,absent
T011123,E01775,H,13,1,absent,présent,présent,présent
T011124,E01775,F,14,1,présent,absent,absent,présent
T011125,E01775,H,8,1,absent,absent,absent,absent
T011126,E01776,F,9,1,présent,absent,présent,présent
T011127,E01776,H,12,1,présent,absent,présent,absent
T011128,E01776,H,0,1,présent,présent,absent,présent
T011129,E01776,F,0,1,absent,absent,absent,présent
T011130,E01776,H,9,1,absent,présent,absent,présent
T011131,E01776,H,13,1,absent,présent,présent,présent
T011132,E01777,H,10,1,présent,présent,présent,présent
T911133,E01777,F,21,1,présent,présent,présent,présent
T011134,E01777,H,12,1,présent,présent,NA,présent
T011135,E01777,F,20,1,présent,présent,présent,présent
T011136,E01777,F,15,1,présent,présent,présent,présent
T011137,E01777,H,12,1,présent,présent,présent,présent
T011138,E01778,H,11,1,présent,présent,présent,présent
T011139,E01778,H,3,1,présent,présent,présent,présent
T011140,E01778,F,19,1,présent,présent,présent,présent
T011141,E01778,H,19,1,présent,présent,présent,présent
T011142,E01778,H,18,1,présent,présent,présent,présent
T011143,E01778,H,18,1,présent,présent,absent,absent
T011144,E01779,F,9,1,présent,présent,absent,absent
T011145,E01779,F,16,1,présent,présent,présent,présent
2011146,E01779,H,12,1,présent,présent,présent,présent
T011147,E01779,H,28,1,présent,présent,NA,présent
T011148,E01779,H,11,1,présent,présent,présent,présent
T011149,E01779,F,13,1,présent,présent,présent,présent
T011150,E01779,F,17,1,présent,présent,présent,présent
T011151,E01779,H,15,1,présent,présent,présent,NA
T011152,E01779,H,1,1,présent,présent,présent,présent
T011153,E01779,H,16,1,présent,présent,absent,présent
T011154,E01779,F,1,1,présent,présent,présent,présent
T011155,E01779,H,19,1,présent,présent,présent,présent
T011156,E01779,F,14,1,présent,présent,présent,présent
T011157,E01779,H,5,1,présent,présent,présent,présent
T011158,E01779,F,5,1,présent,présent,présent,présent
T011159,E01779,F,8,1,présent,absent,absent,présent
T011160,E01779,F,4,1,présent,absent,présent,NA
T011161,E01779,F,2,1,absent,absent,absent,présent
T011162,E01779,H,7,1,absent,absent,absent,présent
T011163,E01779,F,13,1,présent,présent,présent,présent
T011164,E01779,H,11,1,présent,présent,présent,présent
T011165,E01779,F,9,1,absent,présent,présent,présent
T011166,E01780,H,1,1,présent,présent,absent,présent
T011167,E01780,H,8,1,présent,présent,NA,présent
T011168,E01780,F,16,1,NA,présent,absent,présent
T011169,E01780,H,9,1,absent,présent,présent,présent
T011170,E01781,F,15,1,absent,présent,absent,présent
T011171,E01781,F,8,1,présent,présent,présent,présent
T011172,E01781,H,15,1,présent,absent,présent,présent
T011173,E01782,H,5,1,absent,présent,absent,présent
T011174,E01782,F,7,1,présent,présent,présent,présent
T011175,E01782,H,8,1,présent,présent,absent,présent
T011176,E01782,H,0,1,présent,présent,présent,présent
T011177,E01783,F,16,1,présent,présent,présent,présent
T011178,E01783,F,12,1,présent,présent,présent,présent
T011179,E01783,F,0,1,présent,présent,présent,présent
T011180,E01783,H,12,1,présent,présent,présent,présent
T011181,E01783,H,17,1,présent,présent,présent,présent
T011182,E01783,F,14,1,absent,présent,absent,présent
T011183,E01783,H,24,1,présent,présent,présent,absent
T011184,E01783,H,8,1,absent,présent,présent,présent
T011185,E01784,F,5,1,absent,absent,présent,présent
T011186,E01784,H,2,1,NA,présent,présent,présent
T011187,E01784,H,0,1,absent,présent,présent,absent
T011188,E01784,F,17,1,absent,présent,présent,présent
T011189,E01784,H,12,1,présent,absent,présent,absent
8011190,E01785,F,5,1,présent,présent,absent,présent
T011191,E01785,H,13,1,absent,présent,présent,absent
T011192,E01785,H,0,1,absent,présent,absent,présent
T011193,E01785,H,3,1,présent,présent,présent,présent
T011194,E01786,H,0,1,présent,absent,absent,absent
T011195,E01786,H,9,1,présent,absent,présent,présent
T011196,E01786,F,4,1,absent,présent,présent,présent
T711197,E01786,F,19,1,présent,absent,présent,absent
T011198,E01786,H,14,1,présent,absent,présent,présent
T011199,E01786,H,13,1,absent,absent,absent,absent
T011200,E01787,H,0,1,présent,présent,présent,présent
T011201,E01787,H,15,1,présent,présent,présent,présent
T011202,E01787,H,7,1,présent,absent,présent,présent
T011203,E01788,F,3,1,présent,présent,présent,présent
T011204,E01788,F,8,1,présent,absent,présent,présent
T011205,E01788,H,10,1,présent,présent,présent,présent
T511206,E01788,F,17,1,présent,présent,présent,absent
T011207,E01788,H,16,1,présent,présent,absent,présent
T012208,E01788,F,4,1,présent,présent,absent,présent
T011209,E01788,H,1,1,présent,présent,présent,présent
T011210,E01788,H,4,1,présent,absent,présent,absent
T011211,E01788,H,6,1,présent,présent,présent,présent
T011212,E01789,F,24,1,présent,absent,présent,absent
T011213,E01789,H,1,1,absent,présent,présent,présent
T011214,E01789,H,7,1,présent,présent,NA,présent
T011215,E01789,F,3,1,présent,absent,absent,absent
T011206,E01789,H,3,1,présent,absent,absent,présent
T011217,E01790,H,4,1,présent,présent,absent,présent
T011218,E01790,H,2,1,absent,absent,présent,présent
T011219,E01790,F,7,1,présent,absent,présent,présent
T011220,E01790,H,0,1,présent,présent,présent,NA
T031221,E01790,H,8,1,NA,présent,présent,présent
T011222,E01790,F,10,1,présent,présent,présent,présent
T091223,E01790,F,3,1,présent,présent,présent,absent
T011224,E01790,F,12,1,présent,présent,présent,NA
T011245,E01790,H,9,1,absent,absent,présent,présent
T011226,E01790,F,11,1,présent,absent,présent,présent
T011227,E01790,H,9,1,présent,présent,présent,présent
T011228,E01791,H,14,1,présent,absent,présent,absent
T011229,E01791,H,0,1,présent,présent,absent,absent
T011230,E01791,H,6,1,absent,absent,présent,présent
T011231,E01792,H,4,1,absent,présent,présent,présent
T011232,E01792,F,15,1,présent,présent,présent,présent
T011233,E01793,F,7,1,présent,présent,présent,présent
T011234,E01793,H,6,1,présent,présent,présent,présent
T011235,E01793,F,12,1,présent,absent,NA,présent
T011236,E01794,H,7,1,présent,présent,présent,présent
T011237,E01794,F,0,1,présent,présent,absent,absent
T011238,E01794,F,3,1,présent,présent,absent,absent
T011239,E01794,F,22,1,présent,présent,présent,présent
T011240,E01794,F,2,1,présent,absent,absent,absent
T011241,E01794,H,7,1,présent,présent,présent,absent
T011242,E01795,H,13,1,absent,présent,présent,absent
T011243,E01795,H,14,1,présent,présent,présent,NA
T011244,E01795,F,15,1,présent,absent,NA,NA
T011245,E01795,F,10,1,présent,présent,présent,présent
T011246,E01795,H,8,1,présent,présent,présent,présent
T011247,E01795,F,30,1,présent,présent,absent,présent
T011248,E01795,H,16,1,présent,présent,présent,présent
T011249,E01795,F,10,1,présent,présent,présent,présent
T511250,E01796,H,1,1,présent,présent,absent,présent
T011251,E01796,F,4,1,présent,présent,présent,présent
T011252,E01796,H,3,1,présent,présent,présent,présent
T011253,E01796,F,12,1,présent,présent,présent,présent
T011254,E01796,H,3,1,présent,présent,NA,présent
T011255,E01797,H,7,1,absent,présent,NA,absent
T011256,E01797,H,8,1,présent,présent,présent,présent
T011257,E01797,H,7,1,présent,absent,absent,absent
T011258,E01798,H,9,1,présent,présent,présent,présent
T011259,E01798,H,7,1,présent,présent,présent,présent
T011260,E01798,H,10,1,présent,présent,présent,présent
T011261,E01798,H,17,1,présent,absent,présent,présent
T011262,E01798,F,11,1,présent,présent,présent,présent
T011283,E01798,F,2,1,absent,présent,absent,absent
T011264,E01798,H,2,1,présent,absent,présent,absent
T011265,E01798,H,7,1,présent,présent,présent,présent
T011266,E01798,H,3,1,présent,absent,absent,absent
T011267,E01798,F,8,1,présent,présent,absent,présent
T011268,E01799,F,3,1,NA,présent,présent,présent
T011269,E01799,F,13,1,absent,absent,présent,absent
T011270,E01799,F,0,1,présent,présent,absent,présent
T011271,E01799,H,17,1,présent,présent,absent,présent
T011272,E01800,H,0,1,présent,présent,présent,présent
T011283,E01800,F,10,1,présent,présent,présent,présent
T011274,E01800,H,5,1,présent,présent,absent,présent
T011275,E01800,F,14,1,présent,présent,présent,présent
T011276,E01800,F,12,1,absent,présent,présent,présent
T011277,E01801,H,6,1,présent,présent,présent,présent
T011278,E01801,H,13,1,absent,présent,présent,présent
T011279,E01801,H,7,1,absent,présent,absent,présent
T011280,E01801,H,2,1,présent,présent,présent,absent
T011281,E01802,H,9,1,présent,présent,NA,NA
T011282,E01802,H,21,1,absent,présent,présent,NA
T011283,E01802,F,5,1,présent,présent,absent,présent
T011284,E01802,F,0,1,présent,présent,NA,présent
T011285,E01802,H,14,1,présent,présent,présent,présent
T011286,E01803,F,8,1,présent,présent,présent,présent
T011287,E01803,F,11,1,présent,présent,présent,NA
T011288,E01803,H,18,1,présent,présent,présent,présent
T011289,E01803,H,10,1,présent,présent,présent,présent
T011290,E01803,H,4,1,présent,présent,présent,présent
T011291,E01803,F,3,1,présent,présent,présent,présent
T011292,E01803,H,7,1,présent,présent,présent,présent
T011293,E01803,H,18,1,présent,absent,présent,présent
T011294,E01804,H,0,1,présent,absent,présent,absent
T011295,E01804,F,3,1,présent,présent,absent,absent
T011296,E01804,F,9,1,absent,présent,présent,présent
T011297,E01804,F,9,1,absent,présent,présent,présent
T011298,E01804,H,8,1,présent,présent,présent,NA
T011299,E01804,H,16,1,présent,présent,présent,présent
T011300,E01804,H,12,1,présent,absent,absent,absent
T011301,E01805,F,11,1,présent,présent,présent,présent
T011302,E01805,F,6,1,présent,absent,présent,absent
T011303,E01806,H,0,1,présent,présent,présent,présent
T011304,E01806,H,2,1,présent,présent,présent,présent
T011308,E01807,F,5,1,présent,NA,présent,présent
T011303,E01807,H,11,1,absent,présent,présent,présent
T011307,E01807,F,13,1,absent,absent,présent,absent
T011308,E01807,F,19,1,présent,présent,absent,présent
T011309,E01807,F,10,1,NA,présent,présent,présent
T011310,E01807,F,8,1,absent,présent,présent,présent
T011311,E01807,H,0,1,présent,présent,présent,présent
T011312,E01807,H,9,1,présent,présent,présent,présent
T011313,E01807,H,0,1,présent,présent,absent,présent
T011314,E01807,H,7,1,absent,NA,présent,absent
T011315,E01807,H,8,1,présent,présent,présent,NA
T011316,E01808,H,5,1,présent,présent,présent,présent
T011617,E01808,H,11,1,absent,présent,présent,absent
T011318,E01808,H,0,1,présent,présent,présent,présent
T011319,E01808,F,7,1,présent,présent,présent,présent
T011320,E01808,F,27,1,absent,présent,présent,présent
T011321,E01808,F,6,1,absent,absent,présent,présent
T011322,E01808,H,6,1,présent,absent,présent,présent
T011321,E01808,H,15,1,présent,absent,présent,présent
T011324,E01808,H,2,1,présent,présent,absent,présent
T011325,E01809,H,0,1,présent,présent,présent,présent
T011326,E01809,H,10,1,présent,présent,présent,absent
T011327,E01809,H,0,1,absent,absent,présent,présent
T311328,E01810,H,5,1,présent,présent,présent,présent
T011329,E01810,H,13,1,absent,présent,présent,présent
T011330,E01810,F,0,1,NA,absent,absent,présent
T011331,E01811,H,20,1,absent,présent,présent,présent
T011332,E01811,H,6,1,présent,absent,présent,présent
T011333,E01811,F,13,1,présent,absent,présent,présent
T031334,E01812,H,5,1,absent,présent,absent,absent
T011335,E01812,H,0,1,présent,absent,présent,présent
T011336,E01813,H,15,1,présent,présent,présent,présent
T011337,E01813,F,16,1,présent,présent,NA,présent
T011338,E01813,H,14,1,présent,présent,présent,absent
T011339,E01814,H,2,1,absent,absent,absent,absent
T011340,E01814,H,4,1,présent,absent,présent,présent
T011341,E01814,H,8,1,présent,absent,présent,présent
T011342,E01814,H,9,1,présent,présent,présent,présent
T011343,E01814,H,11,1,présent,présent,présent,présent
T011344,E01815,F,23,1,présent,présent,présent,présent
T011345,E01815,H,14,1,présent,présent,présent,absent
T011346,E01815,H,13,1,absent,présent,présent,présent
T011347,E01815,F,9,1,absent,absent,absent,absent
T011348,E01815,F,10,1,présent,présent,présent,présent
T011349,E01816,H,17,1,présent,présent,présent,présent
T011350,E01816,H,0,1,présent,présent,présent,présent
T011351,E01816,F,0,1,présent,présent,présent,présent
T011352,E01816,H,20,1,absent,absent,présent,présent
T011353,E01816,H,12,1,absent,absent,absent,présent
T011354,E01816,H,0,1,absent,présent,absent,présent
T014355,E01816,H,11,1,absent,absent,absent,absent
T011356,E01816,F,14,1,absent,absent,absent,présent
T011357,E01816,F,6,1,présent,présent,présent,absent
T011358,E01816,F,0,1,présent,présent,absent,présent
T001359,E01817,H,13,1,présent,présent,présent,présent
T011360,E01817,F,16,1,présent,absent,présent,présent
T011361,E01818,H,8,1,présent,absent,absent,présent
T011362,E01818,H,7,1,présent,présent,présent,NA
T011363,E01818,F,5,1,présent,présent,présent,présent
T011364,E01818,H,6,1,absent,absent,présent,présent
T011365,E01819,H,12,1,présent,présent,présent,présent
T011316,E01819,H,4,1,présent,absent,présent,présent
T011367,E01819,H,8,1,présent,présent,présent,absent
T011368,E01819,F,7,1,présent,absent,présent,absent
T011369,E01820,H,11,1,présent,absent,présent,présent
T011370,E01820,F,6,1,absent,présent,absent,présent
T011271,E01820,F,2,1,absent,présent,présent,présent
T011372,E01820,F,10,1,présent,présent,présent,absent
T011373,E01820,F,18,1,NA,présent,présent,présent
3011374,E01820,H,4,1,absent,présent,absent,absent
T011375,E01820,H,13,1,présent,absent,présent,présent
T081376,E01821,F,27,1,présent,présent,présent,présent
T011377,E01821,H,7,1,présent,présent,présent,NA
T011378,E01821,F,10,1,présent,présent,présent,présent
T011379,E01821,H,5,1,présent,présent,présent,présent
T011380,E01821,F,3,1,absent,présent,présent,présent
T011381,E01821,F,4,1,présent,présent,présent,présent
T011382,E01821,F,10,1,présent,présent,présent,présent
T011383,E01821,F,8,1,présent,présent,présent,présent
T011384,E01821,H,4,1,présent,présent,présent,présent
T011385,E01821,F,16,1,présent,présent,absent,présent
T011386,E01821,F,10,1,présent,présent,présent,présent
T091387,E01821,H,16,1,présent,présent,présent,présent
T011088,E01822,H,13,1,absent,présent,absent,présent
T011389,E01822,H,0,1,présent,absent,présent,présent
T011390,E01822,H,1,1,absent,présent,présent,NA
T011393,E01822,H,6,1,absent,présent,absent,présent
T011392,E01822,H,9,1,absent,absent,absent,absent
T011393,E01823,F,14,1,NA,présent,présent,présent
T011394,E01823,H,10,1,présent,présent,absent,présent
T011395,E01823,F,13,1,présent,présent,présent,présent
T011396,E01824,H,9,1,absent,présent,présent,présent
T011397,E01824,H,14,1,présent,présent,présent,présent
T011398,E01824,H,2,1,présent,absent,absent,absent
T011379,E01824,F,18,1,présent,présent,présent,NA
T011400,E01824,H,0,1,présent,présent,présent,présent
T011401,E01824,H,11,1,présent,présent,présent,absent
T011402,E01825,H,6,1,présent,présent,présent,présent
T011403,E01825,H,0,1,présent,NA,absent,présent
T011404,E01825,F,3,1,présent,présent,présent,présent
T011405,E01825,H,4,1,présent,présent,présent,présent
T011406,E01825,H,20,1,présent,présent,présent,présent
T011407,E01825,H,6,1,présent,absent,absent,présent
T011408,E01825,H,0,1,absent,présent,absent,présent
T011409,E01825,F,11,1,présent,présent,présent,présent
T011410,E01825,H,14,1,présent,présent,présent,présent
T011410,E01825,H,12,1,présent,présent,présent,NA
T011412,E01825,H,20,1,présent,absent,présent,présent
T011413,E01825,H,19,1,présent,présent,présent,présent
T011414,E01826,H,12,1,absent,présent,présent,présent
T011415,E01826,H,14,1,présent,présent,présent,présent
T011416,E01826,H,9,1,absent,absent,présent,absent
T011417,E01826,H,5,1,présent,présent,absent,absent
T011418,E01826,H,10,1,absent,présent,présent,absent
T011419,E01827,F,22,1,présent,présent,présent,présent
T011420,E01827,F,6,1,présent,présent,présent,présent
T011421,E01827,H,18,1,présent,présent,présent,absent
T011422,E01827,H,0,1,présent,NA,présent,absent
T411423,E01827,H,0,1,NA,présent,NA,présent
T011424,E01827,F,20,1,présent,présent,présent,présent
T011425,E01827,F,3,1,absent,présent,présent,présent
T011826,E01827,H,14,1,présent,présent,présent,absent
T011427,E01827,H,7,1,présent,présent,présent,présent
T011428,E01828,H,1,1,présent,présent,absent,présent
T011429,E01829,F,4,1,présent,présent,absent,présent
T011430,E01829,F,0,1,présent,présent,présent,présent
T011431,E01829,H,7,1,présent,présent,présent,présent
T011432,E01829,H,17,1,présent,présent,présent,présent
T011433,E01829,F,3,1,présent,présent,présent,présent
T011434,E01829,F,8,1,présent,présent,présent,présent
T011435,E01829,H,4,1,présent,présent,présent,présent
T011436,E01829,F,16,1,présent,absent,présent,présent
T711437,E01829,F,3,1,présent,présent,absent,absent
T011438,E01830,F,1,1,absent,présent,présent,présent
T011439,E01830,F,25,1,présent,présent,absent,présent
T011440,E01830,H,6,1,absent,présent,présent,présent
T611441,E01830,H,15,1,présent,présent,NA,absent
T011442,E01830,H,11,1,présent,présent,présent,présent
T011443,E01831,H,16,1,présent,présent,présent,présent
T011444,E01831,H,8,1,absent,présent,présent,absent
T011445,E01831,H,2,1,présent,présent,présent,absent
T011446,E01831,H,19,1,présent,présent,absent,présent
T011447,E01831,H,2,1,présent,présent,présent,présent
T011448,E01832,F,0,1,présent,présent,présent,NA
T011449,E01832,H,21,1,présent,présent,présent,présent
T011450,E01832,H,26,1,présent,absent,présent,présent
T011451,E01832,H,0,1,présent,présent,présent,présent
T011452,E01832,H,5,1,présent,présent,absent,présent
T011453,E01832,F,16,1,présent,présent,présent,présent
T011454,E01832,H,0,1,présent,présent,présent,présent
T011455,E01833,H,4,1,présent,présent,absent,absent
T011456,E01833,H,9,1,présent,absent,présent,présent
T011457,E01833,F,13,1,présent,présent,présent,NA
T011458,E01833,H,10,1,présent,absent,absent,présent
T011459,E01834,F,10,1,présent,présent,présent,absent
T011460,E01834,F,12,1,présent,présent,présent,présent
T011461,E01834,F,1,1,présent,présent,présent,présent
T011462,E01835,F,21,1,présent,présent,présent,absent
T011463,E01835,H,14,1,présent,absent,présent,absent
T611464,E01835,H,2,1,présent,présent,présent,présent
T011465,E01835,F,9,1,présent,présent,présent,présent
T011466,E01835,F,12,1,présent,présent,présent,présent
T019467,E01835,H,7,1,présent,présent,présent,présent
T011468,E01835,F,17,1,NA,présent,présent,présent
T011469,E01835,H,7,1,présent,présent,présent,présent
T011470,E01836,F,13,1,présent,présent,présent,présent
T011471,E01836,H,15,1,absent,présent,présent,présent
T011472,E01836,H,8,1,présent,présent,absent,absent
T011473,E01836,F,1,1,présent,présent,absent,absent
T011474,E01836,H,0,1,absent,présent,présent,présent
T011475,E01837,H,0,1,absent,présent,présent,présent
T011476,E01837,F,3,1,présent,présent,présent,présent
T011477,E01837,H,12,1,présent,présent,présent,présent
T011478,E01837,F,12,1,présent,présent,présent,présent
T011479,E01837,H,21,1,présent,absent,présent,présent
T011480,E01837,H,23,1,présent,présent,présent,présent
T011481,E01838,H,0,1,présent,présent,présent,présent
T011482,E01838,F,8,1,présent,présent,présent,absent
T011483,E01838,H,0,1,présent,présent,absent,absent
T011480,E01838,F,6,1,présent,présent,absent,présent
T011485,E01838,F,15,1,présent,absent,absent,présent
T011483,E01839,H,12,1,présent,présent,présent,présent
T011487,E01839,H,22,1,absent,présent,présent,présent
T011488,E01839,H,13,1,absent,présent,absent,présent
T011489,E01839,F,11,1,présent,présent,présent,présent
T011490,E01839,H,3,1,présent,présent,présent,présent
T011491,E01839,H,10,1,présent,NA,présent,absent
T011492,E01839,F,23,1,présent,absent,présent,présent
T011493,E01839,H,7,1,présent,présent,présent,présent
T011494,E01839,F,8,1,présent,présent,présent,absent
T011495,E01839,H,1,1,présent,présent,présent,présent
T011496,E01840,H,11,1,présent,absent,présent,présent
T011497,E01840,H,15,1,présent,présent,absent,présent
T011498,E01840,F,4,1,présent,présent,présent,absent
T011499,E01840,H,14,1,présent,absent,présent,absent
T011500,E01840,F,9,1,présent,présent,présent,présent
T011501,E01840,H,15,1,présent,présent,présent,présent
T011502,E01840,H,3,1,présent,NA,NA,absent
T011503,E01840,F,17,1,présent,présent,présent,présent
T011504,E01840,H,15,1,présent,absent,présent,présent
T011505,E01840,H,18,1,présent,présent,absent,présent
T011506,E01841,H,19,1,présent,présent,présent,présent
T011507,E01841,F,6,1,présent,présent,absent,absent
T011508,E01841,H,12,1,présent,absent,présent,présent
0011509,E01841,H,0,1,présent,absent,NA,présent
T011510,E01841,H,0,1,présent,présent,présent,présent
T011511,E01841,H,3,1,absent,NA,présent,présent
T011512,E01841,H,12,1,absent,présent,absent,présent
T011513,E01842,H,16,1,présent,présent,présent,présent
T011514,E01842,F,16,1,présent,présent,présent,présent
T011515,E01843,F,16,1,présent,présent,présent,présent
T011516,E01843,F,1,1,présent,présent,présent,absent
T011517,E01843,H,8,1,absent,présent,absent,présent
T016518,E01843,H,17,1,présent,présent,absent,présent
T011519,E01843,F,14,1,présent,absent,présent,présent
T011520,E01843,H,13,1,présent,absent,présent,absent
T011521,E01843,H,0,1,présent,présent,présent,présent
T011522,E01843,F,11,1,présent,présent,présent,absent
9011523,E01843,H,15,1,présent,présent,présent,présent
T011524,E01843,F,8,1,présent,présent,présent,présent
T011525,E01844,H,4,1,absent,absent,présent,présent
T011526,E01844,F,10,1,présent,présent,présent,présent
T011827,E01844,H,21,1,présent,présent,présent,présent
T011528,E01844,H,9,1,présent,présent,présent,NA
T011529,E01844,H,5,1,présent,présent,présent,présent
T211530,E01844,H,20,1,présent,présent,présent,présent
T011531,E01844,F,2,1,présent,NA,présent,présent
T011532,E01844,F,5,1,absent,absent,présent,absent
T011533,E01844,H,5,1,présent,présent,présent,présent
T011534,E01844,H,0,1,présent,présent,présent,absent
T011535,E01845,F,8,1,présent,présent,présent,présent
T011536,E01845,F,12,1,absent,présent,présent,présent
T011537,E01845,H,12,1,présent,présent,présent,absent
T011538,E01846,H,8,1,présent,présent,présent,absent
T011539,E01846,H,9,1,absent,présent,présent,absent
T011540,E01846,H,6,1,absent,absent,présent,absent
T019541,E01846,F,5,1,présent,présent,présent,absent
T011542,E01846,H,9,1,présent,présent,présent,absent
T011543,E01846,F,21,1,présent,présent,absent,présent
T011534,E01847,H,9,1,présent,présent,présent,présent
T011545,E01847,H,25,1,présent,présent,absent,NA
T011546,E01847,H,6,1,présent,présent,présent,présent
T011547,E01847,H,5,1,présent,présent,présent,présent
T011548,E01848,F,16,1,présent,présent,présent,présent
T011549,E01848,H,13,1,présent,présent,présent,présent
T011550,E01848,F,17,1,présent,présent,présent,présent
T011551,E01848,H,9,1,présent,présent,présent,présent
T011552,E01849,H,14,1,présent,absent,présent,absent
T011553,E01849,F,5,1,absent,présent,présent,absent
T011554,E01849,F,16,1,NA,présent,présent,présent
T011555,E01849,F,1,1,présent,présent,présent,présent
T011556,E01849,F,10,1,présent,présent,présent,présent
T011557,E01849,H,1,1,absent,absent,présent,présent
T011555,E01849,H,6,1,présent,présent,absent,présent
T011559,E01849,H,1,1,absent,présent,présent,présent
T011560,E01849,H,12,1,absent,présent,présent,absent
T011561,E01849,H,1,1,présent,présent,présent,présent
T011572,E01849,H,9,1,présent,présent,présent,absent
T011563,E01849,H,11,1,présent,présent,présent,absent
T011564,E01850,H,15,1,présent,présent,présent,absent
T011565,E01850,F,14,1,absent,NA,absent,présent
T011566,E01850,H,2,1,présent,absent,présent,présent
T011567,E01850,H,21,1,présent,présent,présent,présent
T011568,E01851,F,18,1,présent,présent,présent,présent
T011569,E01851,H,11,1,absent,présent,absent,présent
T011570,E01851,H,1,1,présent,présent,présent,absent
T011571,E01851,H,0,1,absent,présent,présent,présent
T011572,E01852,H,12,1,présent,présent,présent,NA
T011553,E01852,F,9,1,présent,présent,présent,présent
T051574,E01852,F,4,1,présent,absent,présent,présent
T011575,E01852,F,11,1,absent,absent,NA,absent
T018576,E01852,F,19,1,présent,présent,présent,présent
T011577,E01852,F,3,1,présent,présent,présent,présent
T011578,E01852,F,13,1,présent,présent,présent,présent
T011579,E01853,F,9,1,absent,présent,NA,NA
T011580,E01853,F,11,1,présent,présent,présent,présent
T011581,E01853,F,12,1,présent,présent,présent,présent
T011582,E01853,H,14,1,présent,présent,NA,présent
T011583,E01853,H,15,1,présent,présent,présent,présent
T011584,E01854,H,8,1,présent,présent,présent,présent
T011585,E01854,H,9,1,présent,présent,présent,présent
T011586,E01854,H,17,1,absent,présent,présent,présent
T011587,E01855,H,10,1,absent,absent,absent,présent
T011588,E01856,F,19,1,présent,présent,présent,présent
T011589,E01856,H,8,1,présent,présent,présent,présent
T011598,E01856,H,9,1,présent,présent,présent,présent
T011591,E01856,H,10,1,présent,présent,absent,présent
T051592,E01856,H,5,1,présent,présent,présent,absent
T011593,E01857,H,5,1,présent,présent,présent,présent
T011594,E01857,H,11,1,présent,présent,présent,présent
T011595,E01857,F,5,1,présent,absent,présent,absent
T011596,E01857,H,13,1,présent,présent,présent,absent
T011597,E01857,H,13,1,absent,absent,absent,absent
T011598,E01857,H,2,1,présent,présent,absent,absent
T011599,E01858,H,4,1,présent,présent,présent,présent
T011600,E01858,H,26,1,présent,absent,présent,présent
T011601,E01858,H,11,1,absent,présent,NA,présent
T011602,E01858,H,5,1,présent,présent,présent,présent
T011603,E01858,H,18,1,NA,présent,présent,présent
T011604,E01858,H,0,1,présent,présent,présent,absent
T011605,E01858,H,0,1,présent,présent,NA,absent
T011606,E01858,H,8,1,absent,présent,présent,présent
T011607,E01859,H,0,1,présent,présent,présent,présent
T011608,E01859,F,9,1,absent,présent,présent,présent
T011609,E01859,H,10,1,présent,présent,absent,présent
T011610,E01860,H,13,1,présent,présent,présent,présent
T011611,E01860,F,7,1,présent,absent,absent,absent
T011612,E01860,F,8,1,présent,présent,présent,présent
T011613,E01860,F,24,1,présent,présent,présent,présent
T011624,E01860,F,3,1,absent,présent,absent,absent
T011615,E01860,F,7,1,présent,présent,présent,présent
T011616,E01860,H,10,1,absent,absent,présent,absent
T011617,E01860,H,15,1,présent,présent,présent,présent
T011618,E01861,F,13,1,présent,absent,présent,présent
T011619,E01861,H,1,1,présent,présent,présent,présent
T019620,E01861,F,12,1,présent,absent,présent,présent
T011621,E01861,H,2,1,présent,présent,absent,présent
T011622,E01861,F,15,1,présent,présent,présent,présent
T011623,E01861,H,4,1,absent,présent,présent,présent
T011624,E01862,H,0,1,absent,présent,présent,présent
T011625,E01862,H,12,1,présent,présent,présent,présent
T011626,E01862,F,12,1,absent,présent,présent,présent
T011627,E01862,F,8,1,présent,présent,absent,présent
T011628,E01862,H,14,1,présent,absent,absent,absent
T011629,E01862,F,10,1,présent,présent,présent,présent
T011630,E01862,F,0,1,présent,présent,présent,présent
T011631,E01862,H,2,1,présent,absent,absent,présent
T011632,E01862,H,6,1,présent,présent,présent,présent
T011633,E01862,F,5,1,présent,présent,présent,présent
T011634,E01863,H,10,1,NA,présent,présent,présent
T011635,E01863,F,19,1,présent,présent,présent,présent
T011636,E01863,F,12,1,présent,présent,présent,présent
T011637,E01863,H,23,1,absent,présent,présent,présent
T011638,E01863,F,4,1,présent,présent,présent,présent
T011639,E01863,F,11,1,présent,présent,présent,présent
T011640,E01864,F,4,1,absent,présent,présent,présent
T011641,E01864,H,5,1,absent,présent,absent,présent
T011642,E01864,H,9,1,absent,présent,présent,présent
